problem,noise_level,sample_size,a0,a1,a2,a3,a4,b0,RMSE_obs_train,R2_obs_train,NRMSEr_obs_train,NRMSEm_obs_train,RMSE_obs_test,R2_obs_test,NRMSEr_obs_test,NRMSEm_obs_test,RMSE_clean_train,R2_clean_train,NRMSEr_clean_train,NRMSEm_clean_train,RMSE_clean_test,R2_clean_test,NRMSEr_clean_test,NRMSEm_clean_test,RMSE_obs_test_x0OOD,R2_obs_test_x0OOD,NRMSEr_obs_test_x0OOD,NRMSEm_obs_test_x0OOD,RMSE_obs_test_x1OOD,R2_obs_test_x1OOD,NRMSEr_obs_test_x1OOD,NRMSEm_obs_test_x1OOD,RMSE_obs_test_x0x1OOD,R2_obs_test_x0x1OOD,NRMSEr_obs_test_x0x1OOD,NRMSEm_obs_test_x0x1OOD,RMSE_clean_test_x0OOD,RMSE_clean_test_x1OOD,RMSE_clean_test_x0x1OOD,estimated_param_name,hessian_train_loss_autodiff,hessian_train_loss_finite_diff,estimated_param_mean,estimated_param_median,estimated_param_diameter,estimated_param_diameter_95,estimated_param_std,a5
vladislavleva_1_1,0.0001,512,-0.2222409498127615,,,,,0.7601780793521777,0.1667895,0.4961676,0.20240556,0.6572445,0.17411791,0.48740888,0.20920211,0.6446266,0.16679023,0.49616146,0.20239992,0.6572504,0.17411698,0.48741513,0.20922218,0.6446198,0.046518963,-1399351.6,172.07893,2387.4504,0.2245091,-4.790047,0.7796855,2.3870265,0.0462736,-1735121.9,168.25047,4648.697,0.04651922,0.22451043,0.04627444,a0,0.8026554584503174,0.8029424408903529,-0.11462751805602706,5.690110908131577e-07,7.221603775552712,0.6611038159092392,0.7715544580113181,
vladislavleva_1_1,0.0001,2048,-0.9399416805056156,,,,,0.6074389276903639,0.1148703,0.77929896,0.13834071,0.43064776,0.11750017,0.7601641,0.14194356,0.4435898,0.11487045,0.7792977,0.13835245,0.43064842,0.1175007,0.76015997,0.1419484,0.4435938,4.2373787e-05,-0.056804657,0.15086366,2.0298796,0.1746107,-2.699143,0.6056066,1.858834,5.083607e-05,-0.94060695,0.2069489,5.988262,2.3628145e-05,0.1746132,3.661785e-05,a0,0.02563352882862091,0.025670952901596378,-0.023726157205276523,7.118884714221232e-08,1.0007620192449105,0.31777753956840143,0.10779660851761996,
vladislavleva_1_1,0.001,32,-0.267968603171,,,,,0.7782122137887095,0.1623673,0.5716285,0.20059942,0.62781465,0.15683073,0.58296555,0.18822257,0.59254336,0.16241905,0.5715965,0.20064896,0.628108,0.15682568,0.5829725,0.18830422,0.5925481,0.029036984,-6492.325,12.95809,1325.0803,0.20960905,-4.02402,0.7360538,2.099655,0.028584126,-5995.3594,13.164013,-23482.904,0.029033165,0.20960206,0.028568009,a0,0.5895137190818787,0.5866180175541358,-0.020104463186719105,-1.623196893551947e-07,0.3333589421037434,0.23812379009717421,0.06049140541247797,
vladislavleva_1_1,0.001,128,-0.2915831674719573,,,,,0.6364283627855831,0.15992326,0.56156003,0.19375065,0.55251044,0.16699477,0.5168898,0.20049766,0.61214113,0.15989867,0.5615522,0.19378541,0.5524619,0.16698107,0.516978,0.20063102,0.6120564,0.025668453,-4842.4355,9.65249,1149.407,0.24483809,-6.1616654,0.8539431,2.769561,0.025727127,-5056.056,11.992316,1416.5325,0.025666663,0.24481557,0.025732983,a0,0.5456749200820923,0.5487176095442248,-0.010398448592548078,1.14291553282616e-07,0.37163170424550956,0.18981214738797966,0.04643098495242444,
vladislavleva_1_1,0.001,512,-0.2255040189968555,,,,,0.759831811384617,0.16580212,0.5021318,0.20116675,0.653327,0.1731815,0.4929009,0.20780395,0.6411894,0.16580905,0.502072,0.20120926,0.653384,0.17317198,0.49296403,0.20808665,0.6411212,0.04501054,-16977.906,19.390491,1937.6086,0.22351135,-4.7404985,0.774386,2.3761728,0.044765804,-16940.072,16.745327,2308.8318,0.045011897,0.22352427,0.04477296,a0,0.7798541784286499,0.781252691862272,-0.11440801985999585,2.389899829236073e-07,7.227481790008442,0.6611563272893752,0.7717291830538183,
vladislavleva_1_1,0.001,2048,-0.939821063810232,,,,,0.6075844271223818,0.11487208,0.7792986,0.13818386,0.4306538,0.117495224,0.7602029,0.14176676,0.44355327,0.11487309,0.7792876,0.13835563,0.4306583,0.11749995,0.760163,0.1419475,0.44359097,0.00036136233,0.0034743547,0.13323964,10.218801,0.1745527,-2.6951327,0.60417014,1.8579512,0.00035597436,-0.0081774,0.15644057,117.25336,2.3670538e-05,0.17457734,3.666636e-05,a0,0.025633182376623154,0.02571243832259762,-0.026234632996376534,2.26748661394482e-08,1.000388237017539,0.3097649250548566,0.11005230073495952,
vladislavleva_1_1,0.01,32,-0.2005038408909742,,,,,0.8206382588447267,0.17893128,0.47724485,0.22120646,0.6909384,0.17247729,0.49591756,0.2059703,0.6514249,0.17950898,0.47669917,0.2217615,0.6941983,0.17239566,0.4960552,0.20699947,0.6513775,0.055299662,-234.5978,2.468849,1373.8768,0.21703854,-4.365105,0.7305092,2.1757612,0.05472029,-218.44795,2.517367,-589.30023,0.055174895,0.21692882,0.054466583,a0,0.935087263584137,0.9369314917934135,-0.010694400559571564,-3.3997068087495165e-07,0.2674199115819986,0.2567898244902508,0.04312804968359284,
vladislavleva_1_1,0.01,128,-0.4121755216381704,,,,,0.6431722370740242,0.13649325,0.6816217,0.16459915,0.47128376,0.14179815,0.6516952,0.16893922,0.520044,0.13617617,0.68199766,0.1650355,0.4704989,0.14161618,0.6525773,0.1701546,0.5190833,0.008416491,-4.208166,0.31936854,148.78816,0.21512133,-4.515705,0.72615486,2.4393709,0.008340288,-4.318674,0.38698825,80.365135,0.00756145,0.21487692,0.0075944825,a0,0.2287306785583496,0.2286925908576154,-0.01954648985383836,1.8872905142794057e-07,0.4837833335171444,0.27880537676189293,0.07156564393925116,
vladislavleva_1_1,0.01,512,-0.4253298341691476,,,,,0.8629229490185765,0.1309912,0.68941224,0.15834174,0.515947,0.14163333,0.6608447,0.16735879,0.5246273,0.13097546,0.68930805,0.1589387,0.51611936,0.14155364,0.6612139,0.17009348,0.5240631,0.0064230757,-2.4662197,0.27695677,105.84897,0.14915,-1.561125,0.5028281,1.583994,0.006349769,-2.4069993,0.2382084,55.82836,0.005429912,0.14919831,0.005402379,a0,0.13672441244125366,0.136956264041449,-0.04655420452813445,1.415625910144402e-07,3.0217158558463786,0.5015086830163912,0.30315249544036205,
vladislavleva_1_1,0.01,2048,-0.9433420665801222,,,,,0.6088197450262205,0.11494449,0.77912784,0.13612765,0.4309186,0.11750439,0.76040065,0.13997687,0.44340917,0.11490365,0.77917016,0.13839243,0.4307729,0.117499344,0.76016545,0.14194676,0.44358867,0.0036147498,-0.0013465881,0.13375773,20.055508,0.17375338,-2.6411846,0.5893778,1.8468063,0.0035424419,-0.0001538992,0.15692845,-68.78861,2.2237678e-05,0.17396758,3.50132e-05,a0,0.025231851264834404,0.025391896273097014,-0.025763341414705244,1.0591138810296229e-07,1.0047819255328454,0.32913015117896904,0.11161677164352336,
vladislavleva_1_1,0.1,32,-0.2996333105763766,,,,,0.8081231108119191,0.15461771,0.5996001,0.18167315,0.5891907,0.15451483,0.6055776,0.16073532,0.58148706,0.15412934,0.6142112,0.19040804,0.59604996,0.14971255,0.61994475,0.17976332,0.5656719,0.04154231,-0.32926166,0.18547311,185.76756,0.19618283,-2.7516208,0.44282702,1.9820502,0.04275025,-0.3391658,0.19656649,-42.358524,0.020478116,0.19228432,0.020125125,a0,0.4111314117908478,0.41173743058411927,-0.016051468521133937,1.0066762478938772e-07,0.3565902897979026,0.303479555230154,0.06314492292528527,
vladislavleva_1_1,0.1,128,-0.3748975716888774,,,,,0.6495177123359162,0.14874104,0.641117,0.16501026,0.51054585,0.15296726,0.6034571,0.15643035,0.5638747,0.14111908,0.658493,0.17102593,0.48757702,0.14700101,0.6256541,0.17662458,0.538821,0.03846869,-0.08778131,0.14610417,96.43276,0.22539923,-4.150563,0.49248937,2.62009,0.037565455,-0.07903206,0.1741821,39.132362,0.0109200785,0.22004926,0.0109604485,a0,0.28858792781829834,0.28947930839212654,-0.011785047402925878,-5.6610330745285663e-08,0.42776104933595416,0.25719242864179886,0.05750870279697304,
vladislavleva_1_1,0.1,512,-1.1647356536875213,,,,,0.6813877067255062,0.12092326,0.74202794,0.124953136,0.4743525,0.12800772,0.72795385,0.12986313,0.47635728,0.11615444,0.75564474,0.1409534,0.45771596,0.12309904,0.74379194,0.14791808,0.45574003,0.034502793,-0.00016021729,0.1487862,79.28082,0.14563952,-1.213826,0.31679225,1.5309227,0.03441886,-0.00094270706,0.1291579,32.555965,2.2099073e-05,0.14069356,6.6597577e-06,a0,0.009209146723151207,0.008388877239325819,-0.06426705499707958,1.285531365688226e-07,3.003381303740412,0.46920255251393767,0.31943004889712723,
vladislavleva_1_1,0.1,2048,-0.9394977987120684,,,,,0.6020569504684983,0.120160975,0.7643397,0.11579891,0.45040575,0.12257945,0.7469804,0.12759687,0.4607043,0.114781566,0.7796391,0.1382454,0.4303152,0.11754011,0.75999904,0.14199601,0.4437426,0.036154788,-0.0019162893,0.13383254,22.194675,0.17729978,-2.1898909,0.38838273,1.8580083,0.035424113,-0.00027012825,0.15705301,-59.35358,2.4035306e-05,0.17627497,3.708479e-05,a0,0.026122819632291794,0.02665555448068402,-0.020786118368450675,9.497307145891248e-08,1.0128865485505054,0.2674679410031463,0.10516528381918326,
vladislavleva_1_2,0.0001,32,,-2.005415894564942,,,,0.905467090325873,0.27477556,-0.22619557,0.33945417,1.0625982,0.2820517,-0.3489188,0.3386552,1.0656961,0.2747836,-0.2261982,0.33946168,1.062645,0.28205103,-0.34891844,0.3386652,1.0656979,0.0037491883,-8560.027,12.8854065,186.71599,0.1842477,-2.8828664,0.64886594,1.8454673,0.003664797,-9600.249,16.0654,461.17313,0.003748467,0.1842466,0.0036628596,a1,0.06016113609075546,0.06045675398905674,0.3361877290119895,-2.0055057909996927,19.574004106736883,19.35558476342642,5.878674122080999,
vladislavleva_1_2,0.0001,128,,-1.6629179950060464,,,,0.9561795787976198,0.21856518,0.18082613,0.26489913,0.75515413,0.2226073,0.1415556,0.26746455,0.8159547,0.21856058,0.18083417,0.26487935,0.7551432,0.22260806,0.14155155,0.26746792,0.81595284,0.00069488405,-285.66135,2.3745244,36.750004,0.13583553,-1.204545,0.4750019,1.5361699,0.0007086566,-365.75333,3.3210156,73.816414,0.00069354253,0.13583274,0.0007084252,a1,0.09267662465572357,0.09630535656040418,0.4174785712645883,-1.6633083623288363,19.574004106736883,19.35558476342642,5.800993175286137,
vladislavleva_1_2,0.0001,512,,-1.7284815860555716,,,,1.0354250247867287,0.2289423,0.05070597,0.2778304,0.90216154,0.2415341,0.013626993,0.29020244,0.89421767,0.22894081,0.05071515,0.27781966,0.9021598,0.24153417,0.013628066,0.2902319,0.89421326,0.00091625645,-541.8767,3.3893368,47.024197,0.13036157,-0.95215094,0.45272565,1.3860308,0.0009249382,-692.24866,3.3630686,92.92031,0.00091552513,0.1303629,0.00092467613,a1,0.05949060618877411,0.06248942894661307,0.5373727098473059,-1.7288665280311926,19.574004106736883,19.35558476342642,5.6929110146783675,
vladislavleva_1_2,0.0001,2048,,-1.6496674879320137,,,,0.9979218346135572,0.22613052,0.14472228,0.2723337,0.84776133,0.22312024,0.1352011,0.2695356,0.84232956,0.22613017,0.14472222,0.27235606,0.84776026,0.22311929,0.13520122,0.26954243,0.84232974,0.0006229106,-227.3766,2.2177525,29.839994,0.13296907,-1.1451645,0.46117988,1.4155341,0.00065935455,-325.46124,2.6841707,77.66902,0.0006235835,0.13297105,0.0006584549,a1,0.08568798750638962,0.08223964312181221,0.5665949449097227,-1.649945801724822,19.574004106736883,19.35558476342642,5.681335775005996,
vladislavleva_1_2,0.001,32,,-2.005400282849604,,,,0.9053365556872176,0.27469936,-0.22613609,0.33938196,1.0621614,0.28205708,-0.34891176,0.3385147,1.065678,0.27477974,-0.2261635,0.33945692,1.0626299,0.28205004,-0.34890914,0.33866403,1.0656941,0.0037714427,-108.54162,1.6830499,172.10687,0.18428095,-2.883222,0.6471128,1.8459433,0.003699082,-99.42126,1.7035596,-3038.931,0.0037487121,0.18426965,0.003663098,a1,0.06022286415100098,0.06722266086947479,0.33618957372053443,-2.005498260265179,19.574004106736883,19.35558476342642,5.878673383575068,
vladislavleva_1_2,0.001,128,,-1.6625746011647429,,,,0.9561759956895112,0.21854551,0.18121338,0.26477286,0.7550414,0.22253956,0.14206392,0.267186,0.81574786,0.21849915,0.18129456,0.2648049,0.754931,0.22254689,0.14202327,0.26739442,0.81572866,0.00078766345,-3.560742,0.2961968,35.27076,0.13582045,-1.203872,0.47371277,1.5363746,0.00078819133,-3.7465549,0.36740363,43.39772,0.0006923445,0.1357921,0.0007072237,a1,0.09276500344276428,0.08923452983942166,0.4174863741896466,-1.6632850134715633,19.574004106736883,19.35558476342642,5.800990363025497,
vladislavleva_1_2,0.001,512,,-1.7287556189605129,,,,1.0354705231803618,0.22900268,0.05023682,0.27784762,0.9023626,0.2415831,0.01321429,0.28988037,0.8944403,0.22898749,0.050327957,0.2778763,0.9023437,0.24158347,0.013225377,0.29029116,0.89439577,0.0009802466,-7.0528917,0.42228916,42.197544,0.13037324,-0.9531132,0.4516961,1.3860117,0.0009842009,-7.188713,0.36815524,50.76094,0.0009167041,0.13038595,0.00092584867,a1,0.05941987782716751,0.059584710855170954,0.5373779067222706,-1.7288868337362235,19.574004106736883,19.35558476342642,5.692908934777873,
vladislavleva_1_2,0.001,2048,,-1.6496675325464056,,,,0.9979203398993396,0.22613367,0.14472342,0.27202454,0.84777194,0.22312902,0.13520008,0.2692218,0.8423287,0.22613008,0.14472288,0.27235594,0.8477599,0.2231192,0.13520193,0.26954234,0.8423294,0.00070577714,-2.8013504,0.2602305,19.95835,0.13295186,-1.1437087,0.46017936,1.415149,0.000747234,-3.4423494,0.328388,246.12923,0.0006235846,0.13297133,0.00065845606,a1,0.08568599075078964,0.0890717766027557,0.5666082002081232,-1.6498740072832676,19.574004106736883,19.35558476342642,5.6813305773635285,
vladislavleva_1_2,0.01,32,,-2.005376787983349,,,,0.904083295385679,0.27398953,-0.22572696,0.33872363,1.0580033,0.28215322,-0.3489871,0.33694398,1.065657,0.27476823,-0.22606087,0.3394427,1.0625855,0.28206277,-0.34903073,0.3386793,1.0657423,0.0052422024,-1.1171606,0.2340377,130.23842,0.18464817,-2.8832424,0.6214896,1.8510554,0.005328428,-1.0808125,0.24513043,-57.38354,0.003753072,0.18450432,0.003667343,a1,0.06080007180571556,0.060066475822914384,0.3361859878594769,-2.0055146294258606,19.574004106736883,19.35558476342642,5.878674819158284,
vladislavleva_1_2,0.01,128,,-1.6628891460899802,,,,0.9555216360497484,0.21899545,0.18042004,0.26408973,0.75614727,0.22252226,0.14224118,0.26511443,0.8160993,0.21850246,0.1812697,0.2648089,0.7549424,0.22256708,0.14186758,0.26741868,0.81580263,0.0037600226,-0.03945005,0.1426762,66.47032,0.13627838,-1.2135429,0.46001577,1.5453303,0.0036730536,-0.031563044,0.1704292,35.392715,0.000693914,0.13594769,0.0007087976,a1,0.09272615611553192,0.09669554414835664,0.4174901164599121,-1.6633150101383247,19.574004106736883,19.35558476342642,5.800989013204791,
vladislavleva_1_2,0.01,512,,-1.72850955083467,,,,1.034940360472531,0.2290969,0.049967468,0.27693158,0.90236485,0.24153115,0.013688743,0.28540146,0.8946612,0.22891985,0.050888896,0.2777942,0.9020772,0.24151273,0.013803184,0.29020616,0.89413387,0.003571904,-0.0719378,0.15401702,58.863132,0.13035737,-0.95639014,0.4394727,1.3844137,0.0035542354,-0.06745255,0.13333535,31.249506,0.0009161056,0.13044308,0.0009252541,a1,0.05936671793460846,0.05948270758745021,0.5373766706430508,-1.7289121639490692,19.574004106736883,19.35558476342642,5.692909429481564,
vladislavleva_1_2,0.01,2048,,-1.649651345522012,,,,0.997921539103612,0.22618914,0.14472026,0.26787362,0.8479668,0.22324163,0.13517594,0.26593617,0.8424144,0.22612739,0.14474332,0.2723527,0.84774977,0.22311652,0.13522267,0.2695391,0.84231925,0.0036395884,-0.015155315,0.13467683,20.19332,0.13281672,-1.1275592,0.45051914,1.4116948,0.0036021294,-0.03414154,0.15957257,-69.947655,0.0006235324,0.13296936,0.00065840216,a1,0.08566871285438538,0.08910257146967515,0.5666075208670875,-1.6499366398639197,19.574004106736883,19.35558476342642,5.681330843764841,
vladislavleva_1_2,0.1,32,,-2.005419419581045,,,,0.8908253429558263,0.26948395,-0.2163018,0.316639,1.0269034,0.28520092,-0.34376407,0.2966826,1.0732993,0.2747234,-0.22566092,0.33938733,1.0624121,0.28226867,-0.35100102,0.33892652,1.0665202,0.0362906,-0.014419317,0.16202591,162.28313,0.19147836,-2.5738497,0.432208,1.9345205,0.03731787,-0.020447493,0.17158829,-36.97592,0.0038041852,0.18704525,0.0037171121,a1,0.0666988343000412,0.0602598028502367,0.3589887938722196,-2.005511561425849,19.574004106736883,19.35558476342642,5.865041117421483,
vladislavleva_1_2,0.1,128,,-1.6627323068345798,,,,0.9496283255647046,0.22579828,0.17294854,0.25049597,0.7750408,0.22461505,0.14499056,0.22970021,0.827986,0.21800299,0.18500847,0.26420358,0.7532167,0.22222157,0.14452982,0.26700357,0.8145362,0.036899783,-0.0008625984,0.14014547,92.499855,0.14480713,-1.1258361,0.31639847,1.6832697,0.036169413,-0.00032234192,0.167709,37.67809,0.000697607,0.13699506,0.00071250036,a1,0.09314700216054916,0.09340174286318703,0.4174863027899217,-1.663317312170208,19.574004106736883,19.35558476342642,5.800990388174433,
vladislavleva_1_2,0.1,512,,-1.7287505494198856,,,,1.030982364130784,0.23300111,0.042213023,0.2407661,0.91400665,0.24373241,0.013727844,0.24726517,0.9070055,0.22875209,0.052279472,0.27759063,0.9014161,0.2413412,0.015203536,0.29000005,0.89349884,0.03451709,-0.0009893179,0.14884785,79.313675,0.13430129,-0.88254464,0.29212955,1.4117382,0.034421135,-0.0010752678,0.12916644,32.55812,0.00092091603,0.13110189,0.0009300437,a1,0.058209870010614395,0.055111099638221625,0.537372777910588,-1.7289455846556692,19.574004106736883,19.35558476342642,5.692910986712245,
vladislavleva_1_2,0.1,2048,,-1.6496681873834569,,,,0.9977515163601212,0.22930314,0.14181751,0.220979,0.8595091,0.22703086,0.13206208,0.2363237,0.85327595,0.22611856,0.14481008,0.2723421,0.84771675,0.22310881,0.1352824,0.2695298,0.84229016,0.036131456,-0.000623703,0.13374618,22.180351,0.13565849,-0.8674687,0.2971657,1.4216294,0.0354294,-0.0005686283,0.15707645,-59.36244,0.00062369625,0.13300285,0.00065857137,a1,0.08546608686447144,0.0820728319623678,0.5666015640519833,-1.6499421717458589,19.574004106736883,19.35558476342642,5.681333179453758,
vladislavleva_1_3,0.0001,32,,,17.583597107822794,,,4.738614738332065,0.24679159,0.010845125,0.30488312,0.9543799,0.24088365,0.01611811,0.28922534,0.9101479,0.24679893,0.010842204,0.30489004,0.9544224,0.24088308,0.016118228,0.2892339,0.91014946,0.25216866,-38728756.0,866.66644,12558.431,0.15963486,-1.9147663,0.5621868,1.5989394,0.22963095,-37695430.0,1006.635,28896.451,0.2521689,0.15963341,0.2296299,a2,0.000387702661100775,0.0003893327947327354,11.700039271210777,29.426870946084684,204.94456709676336,190.31305242345462,57.32409486688472,
vladislavleva_1_3,0.0001,128,,,20.86351956967186,,,6.200082104131736,0.24096973,0.00427562,0.29205325,0.83256304,0.23859319,0.013835371,0.28667173,0.8745501,0.24096578,0.004276097,0.2920328,0.8325549,0.23859334,0.013836086,0.28667456,0.8745457,0.28196827,-47200316.0,963.5284,14912.322,0.19354387,-3.4755974,0.6768016,2.188796,0.2587839,-48907660.0,1212.7529,26955.934,0.28196874,0.1935416,0.2587849,a2,0.0003631471481639892,0.00036266717046354335,22.06036374396209,27.803489123633142,224.07968936597973,171.94036567220252,56.80062689446083,
vladislavleva_1_3,0.0001,512,,,24.460321661429163,,,6.385097503480055,0.23396009,0.008638203,0.2839197,0.9219344,0.24220999,0.00809896,0.29101452,0.89671993,0.23395965,0.008638561,0.28391,0.92193687,0.24221031,0.008097887,0.29104438,0.8967165,0.24920668,-40159330.0,921.8438,12789.808,0.16623661,-2.1744428,0.57731414,1.7674615,0.23184128,-43555716.0,842.9732,23291.031,0.24920715,0.16623841,0.23184231,a2,0.00019945952226407826,0.00019927458943168235,18.542015557482408,33.568528264419925,203.4125336122428,173.63934037911798,55.39301884039332,
vladislavleva_1_3,0.0001,2048,,,21.901874359395663,,,6.022787112991416,0.24276906,0.014230192,0.29237187,0.9101391,0.23812705,0.014958262,0.28766426,0.89898366,0.24276869,0.014230251,0.29239586,0.9101379,0.23812605,0.014958322,0.28767157,0.89898396,0.26217273,-40455280.0,933.41516,12559.158,0.17263521,-2.6159148,0.59875494,1.8378037,0.24108745,-43645836.0,981.4445,28399.025,0.26217434,0.17263542,0.24108684,a2,0.00027029879856854677,0.0002696728009653712,15.846936175841078,30.9327770215046,189.47265307301984,172.75245887795177,54.8059471852532,
vladislavleva_1_3,0.001,32,,,17.582775401994688,,,4.7390806120010485,0.2467254,0.010875225,0.30482104,0.9539964,0.24088791,0.016125739,0.28910497,0.9101312,0.24679866,0.0108444095,0.3048897,0.9544214,0.24088192,0.016127706,0.2892325,0.91014504,0.25220272,-489849.62,112.548386,11509.076,0.15967397,-1.91541,0.56070405,1.5994551,0.2296725,-387128.06,105.77241,-188684.36,0.25220478,0.15965916,0.22966163,a2,0.0003878336283378303,0.000380747653846439,12.582479858073325,29.00999750143934,233.67772873770082,192.79227755340128,58.36131102845062,
vladislavleva_1_3,0.001,128,,,20.86380789822193,,,6.200533264416747,0.24100552,0.0042715073,0.29198366,0.8326373,0.2385929,0.013821542,0.28645995,0.87459344,0.24096574,0.004276395,0.29203275,0.83255476,0.23859431,0.013828158,0.28667572,0.8745492,0.28198114,-584512.1,106.03755,12626.825,0.19357848,-3.4768262,0.6751605,2.1897223,0.2587908,-511696.03,120.63147,14248.989,0.28198555,0.19355546,0.2588006,a2,0.00036318262573331594,0.0003621124713903109,21.383583038983538,27.158983439135383,226.1423447595683,172.45975021823733,56.700998811642705,
vladislavleva_1_3,0.001,512,,,23.756128325094863,,,6.203816566173289,0.23393966,0.008844316,0.28383765,0.92181623,0.24217445,0.008377373,0.29058996,0.8966297,0.23393495,0.008847833,0.28388005,0.9218396,0.24217747,0.008366823,0.29100493,0.89659494,0.24899152,-519576.53,107.265274,10718.559,0.16566303,-2.1535645,0.57396245,1.7611812,0.23116419,-451739.72,86.47047,11922.477,0.24899603,0.16568086,0.23117436,a2,0.00021071417722851038,0.00021032400141289518,18.569106632957727,29.00558144852471,190.55894958573302,179.31760971302884,55.393329547244115,
vladislavleva_1_3,0.001,2048,,,21.897532649640677,,,6.0217097676071525,0.24277236,0.014232397,0.2920398,0.9101501,0.2381361,0.014959753,0.28732896,0.8989816,0.24276836,0.0142329335,0.29239547,0.9101367,0.23812573,0.014960945,0.28767118,0.8989827,0.26216114,-524491.56,96.6627,7413.535,0.17263271,-2.614291,0.59752464,1.8375148,0.24109185,-462448.75,105.95299,79412.54,0.2621772,0.17263435,0.24108565,a2,0.0002704160870052874,0.00027059826483946756,16.28897408705526,32.18029784809414,204.95996369545662,170.39491193937522,55.09755719792031,
vladislavleva_1_3,0.01,32,,,17.572299085661683,,,4.74328293644949,0.24609144,0.011176467,0.3042342,0.95027554,0.24095416,0.016200483,0.28774455,0.9100534,0.24679598,0.010865867,0.30488637,0.95441103,0.24087033,0.016222358,0.28921857,0.91010123,0.25257266,-4913.7217,11.276086,6274.9697,0.16010302,-1.919467,0.5388754,1.6049958,0.23011765,-3879.9194,10.586394,-2478.2104,0.25257012,0.15991935,0.22998215,a2,0.0003892840468324721,0.0003805562717191193,13.39852268886467,31.205664536303477,210.34812715439034,193.358364655681,56.876953005721994,
vladislavleva_1_3,0.01,128,,,20.85862235939853,,,6.202715841755096,0.24138978,0.0042303205,0.29109538,0.8334704,0.23861569,0.013683498,0.28428826,0.87512183,0.24096535,0.004279673,0.29203227,0.8325534,0.23860316,0.013754964,0.28668636,0.8745817,0.2821294,-5851.2036,10.705562,4987.5317,0.19394888,-3.4834118,0.654686,2.1992855,0.2588725,-5123.0464,12.01165,2494.437,0.2821516,0.1936854,0.2589478,a2,0.0003638147609308362,0.0003654293452839205,21.372708201292415,27.19531783298748,227.012996232234,183.17963803233084,56.91603396210746,
vladislavleva_1_3,0.01,512,,,23.745958453167862,,,6.204927690998584,0.23400548,0.008820951,0.28286505,0.92169875,0.24215746,0.008566916,0.28614154,0.8969811,0.23393387,0.008857071,0.2838787,0.9218353,0.24216573,0.0084629655,0.29099083,0.89655143,0.24911897,-5213.151,10.741767,4105.3516,0.16564187,-2.158818,0.5584271,1.7591401,0.23122488,-4516.782,8.674285,2032.9725,0.24914265,0.1657877,0.23130348,a2,0.00021123935584910214,0.00021270107570806515,18.018640374720736,33.67594848712773,186.73922241092657,178.0022418047588,54.789138959741756,
vladislavleva_1_3,0.01,2048,,,21.90216203097293,,,6.022958726596072,0.24283269,0.014222264,0.28758442,0.9103623,0.23825495,0.014943123,0.28382075,0.89906794,0.24276868,0.014230311,0.29239583,0.91013783,0.23812607,0.014958203,0.2876716,0.898984,0.26204038,-5261.1646,9.6963625,1453.8635,0.17265484,-2.5952883,0.5856515,1.83513,0.24117635,-4634.865,10.683994,-4683.263,0.26217854,0.17263891,0.24109094,a2,0.0002702998463064432,0.00026928336646517753,15.88386061152055,31.36580102678031,192.34325739196936,166.30743652536586,54.17754881060387,
vladislavleva_1_3,0.1,32,,,27.00729988901591,,,7.285780455442905,0.24315763,0.009735167,0.285706,0.92658347,0.2446469,0.011217713,0.25449595,0.92068195,0.24721274,0.007522404,0.30540124,0.9560227,0.24144234,0.011544347,0.2899054,0.9122625,0.26015165,-51.129353,1.1614938,1163.3378,0.1752765,-1.9946377,0.39563692,1.770832,0.24616396,-43.40235,1.1318667,-243.90834,0.25786725,0.17019801,0.24233031,a2,0.00017425008991267532,0.00017434930859869333,12.13103804982916,32.22534082540934,212.58238677541013,191.31915185032463,56.31453552295731,
vladislavleva_1_3,0.1,128,,,20.671873809427407,,,6.186080400603863,0.24781941,0.0037646294,0.27492577,0.8506272,0.24145909,0.011946797,0.24692558,0.89007723,0.2409664,0.0042710304,0.29203352,0.832557,0.23868829,0.013051033,0.28678864,0.8748937,0.28574198,-59.017094,1.0852487,716.29395,0.20073794,-3.0851574,0.43860534,2.3334217,0.26178762,-51.402897,1.213847,272.70715,0.28381556,0.19486743,0.26028407,a2,0.00037515765870921314,0.00037621058261824535,22.457626378042733,32.4088855136553,248.8889930962095,190.89706222270019,58.729084312797255,
vladislavleva_1_3,0.1,512,,,19.032862339922016,,,5.026375503511358,0.23688777,0.009993017,0.24478227,0.92925304,0.24387482,0.012574911,0.24740964,0.90753543,0.23372462,0.010629237,0.2836248,0.9210108,0.241761,0.0117746,0.2905045,0.895053,0.25104055,-51.947906,1.0825608,576.84314,0.16432549,-1.8183496,0.3574376,1.7273443,0.22889979,-43.269756,0.858954,216.51079,0.2491476,0.16248631,0.2273403,a2,0.0003264546685386449,0.00032712274645263544,18.932697344732983,35.5765036963014,185.43280180126953,169.85247313060557,53.29120998793203,
vladislavleva_1_3,0.1,2048,,,21.90470429754233,,,6.024520468888172,0.24580176,0.013880312,0.23687871,0.9213518,0.24191996,0.014487147,0.25182223,0.90923536,0.24276859,0.014231026,0.29239574,0.91013753,0.23812619,0.01495713,0.28767174,0.89898443,0.26307815,-52.048042,0.97382456,161.49823,0.17603897,-2.144684,0.38562086,1.8447956,0.24430406,-46.57521,1.0831234,-409.33475,0.2622174,0.17267124,0.24112892,a2,0.00027031495119445026,0.00027011189184623853,17.380271016577097,31.234699758297044,209.0514223788672,171.70530980598414,56.19264513583245,
